pdf_procedure_id,primary_procedure_id,default_modifiers,mapping_confidence,needs_review
tosp_si811c,pap_cervix_colposcopy,[],high,false
tosp_si811f,pap_female_genitalia_transsexualism_sex_reassignment,[],low,true
tosp_si811o,pap_ovary_tumour_cyst_cystectomy_simple,"[""unilateral""]",high,false
tosp_si811u,pap_uterus_endometrial_without_general_anaesthesia,"[""biopsy""]",low,true
tosp_si811v,pap_vagina_pelvic_abscess_colpotomy_and_drainage,[],high,false
tosp_si812c,pap_cervix_cryosurgery,[],high,false
tosp_si812f,pap_fallopian_tube_tubo_ovarian_pelvic_abscess_drainage,[],high,false
tosp_si812o,pap_ovary_tumour_cyst_cystectomy_complex_or_simple,"[""bilateral"", ""unilateral""]",high,false
tosp_si812v,pap_vagina_prolapse_colporrhaphy,[],high,false
tosp_si813c,pap_cervix_punch,"[""biopsy""]",med,false
tosp_si813o,pap_ovary_tumour_cyst_cystectomy_complex,"[""bilateral""]",high,false
tosp_si813u,pap_uterus_fetal_disorder_fetal_blood_sampling_cordocentesis,"[""ultrasound_guided""]",med,false
tosp_si813v,pap_vagina_prolapse_insertion_of_pessary,[],high,false
tosp_si814c,pap_clitoris_clitoromegaly_amputation,[],high,false
tosp_si814u,pap_uterus_fetal_disorder_fetal_therapy,"[""ultrasound_guided""]",med,false
tosp_si814v,pap_vagina_prolapse_obliteration,[],high,false
tosp_si815u,pap_uterus_fibroids_myomectomy_10,[],high,false
tosp_si815v,pap_vagina_rectocoele_posterior_repair,[],high,false
tosp_si816v,pap_vagina_simple_tumor_gartner_s_cyst_removal,"[""biopsy""]",low,true
tosp_si817u,pap_uterus_genetic_abnormality_chorionic,"[""biopsy"", ""ultrasound_guided""]",med,false
tosp_si817v,pap_vagina_stress_incontinence_kelly_s_operation_anterior_repair_vagina_stress_incon,[],high,false
tosp_si818u,pap_uterus_genetic_abnormality_fetal_maturity,"[""ultrasound_guided""]",low,true
tosp_si818v,pap_combined_abdominovaginal_sling_operations,[],high,false
tosp_si819u,pap_uterus_gravid_evacuation,[],high,false
tosp_si819v,pap_vagina_cystoscopy,"[""biopsy""]",med,false
tosp_si820u,pap_uterus_gravid_evacuation,[],high,false
tosp_si820v,pap_vulva_abscess_incision,[],high,false
tosp_si821u,pap_uterus_gravid_hysterectomy,[],high,false
tosp_si821v,pap_vulva_atresia_absence_detachment_of_skin_pedicle_after_vaginoplasty,[],high,false
tosp_si822u,pap_uterus_gravid_hysterotomy,[],high,false
tosp_si822v,pap_vulva_bartholin_cyst_excision,[],low,true
tosp_si823u,pap_uterus_inversion_repositioning,[],high,false
tosp_si823v,pap_vulva_bartholin_cyst_incision_marsupialization,[],low,true
tosp_si824u,pap_uterus_malignant_condition_anterior_pelvic_exenteration,[],high,false
tosp_si824v,pap_vulva_chronic_dystrophy,"[""biopsy""]",med,false
tosp_si825u,pap_uterus_malignant_condition_modified_radical_hysterectomy,[],low,true
tosp_si825v,pap_vulva_hematoma_evacuation_5cm,[],high,false
tosp_si826u,pap_uterus_malignant_condition_posterior_pelvic_exenteration,[],high,false
tosp_si826v,pap_vulva_hematoma_evacuation_5cm,[],high,false
tosp_si827u,pap_uterus_malignant_condition_total_hysterectomy,[],low,true
tosp_si827v,pap_vulva_imperforate_hymen_hymenectomy,[],high,false
tosp_si828v,pap_vulva_labial_abnormality_labioplasty,[],high,false
tosp_si829u,pap_uterus_malignant_conditions_total_pelvic_exenteration,[],high,false
tosp_si829v,pap_vulva_laceration_debridement_suture_5cm,[],high,false
tosp_si830u,pap_uterus_malignant_conditions_radical_hysterectomy_including_pelvic_lymphadenectom,[],high,false
tosp_si830v,pap_vulva_laceration_debridement_suture_5cm,[],high,false
tosp_si831u,pap_uterus_perforation_repair,[],high,false
tosp_si831v,pap_vulva_malignant_condition_radical_vulvectomy,[],low,true
tosp_si832u,pap_obstetric_cesarean_delivery,[],high,false
tosp_si832v,pap_vulva_malignant_condition_radical_vulvectomy,[],low,true
tosp_si833u,pap_uterus_pregnancy_complicated_vaginal_delivery,[],high,false
tosp_si833v,pap_vulva_sebaceous_cyst_epithelialcyst_etc_exicision,[],high,false
tosp_si834u,pap_obstetric_cesarean_delivery,[],high,false
tosp_si834v,pap_vulva_tight_introitus_fenton_s_operation,[],high,false
tosp_si835u,pap_obstetric_cesarean_delivery,[],high,false
tosp_si835v,pap_vulva_warts_laser_vaporisation,[],high,false
tosp_si836u,pap_uterus_pregnancy_vaginal_delivery,[],low,true
tosp_si837u,pap_uterus_prolapse_vaginal_hysterectomy,[],high,false
tosp_si838u,pap_uterus_retained_placenta_manual_removal,[],high,false
tosp_si839u,pap_uterus_retroversion_ventrosuspension,[],high,false
tosp_si840u,pap_uterus_ruptured_repair,[],high,false
tosp_si841u,pap_uterus_ruptured_repair,[],high,false
tosp_si842u,pap_uterus_curettage,"[""biopsy""]",low,true
tosp_si843u,pap_uterus_curettage,[],low,true
tosp_si844u,pap_obstetric_cesarean_delivery,[],high,false
tosp_si845u,pap_obstetric_cesarean_delivery,[],high,false
tosp_sj700a,pap_adrenal_adrenal_venous_sampling,[],high,false
tosp_sj700t,pap_thyroid_needle,"[""biopsy""]",med,false
tosp_sj701p,pap_pituitary_transphenoidal_transeptal_excision,[],low,true
tosp_sj701t,pap_thyroid_aspiration,"[""biopsy"", ""imaging_guided"", ""percutaneous""]",med,false
tosp_sj702t,pap_thyroid_total_thyroidectomy_complex,[],low,true
tosp_sj703t,pap_thyroid_total_subtotal_thyroidectomy,"[""bilateral""]",low,true
tosp_sj704t,pap_thyroid_benign_single_multiple_nodule_local_ablation_13,"[""imaging_guided"", ""percutaneous""]",med,false
tosp_sj800a,pap_adrenals_excision,"[""biopsy""]",med,false
tosp_sj800p,pap_parathyroid_excision,[],high,false
tosp_sj800t,pap_thyroglossal_duct_cyst_fistula_excision,[],high,false
tosp_sj801p,pap_parathyroid_re_exploration,[],high,false
tosp_sj801t,pap_thyroid_tumor_excision,[],high,false
tosp_sj802t,pap_thyroid_hemithyroidectomy_partial_thyroidectomy,[],high,false
tosp_sj803t,pap_thyroid_total_subtotal_thyroidectomy,[],high,false
tosp_sj804t,pap_thyroid_total_subtotal_thyroidectomy,"[""unilateral""]",low,true
tosp_sk700a,pap_artery_carotico_cavernous_fistula_embolisation,[],high,false
tosp_sk700b,pap_brain_acoustic_tumor_cerebello_pontine_angle_tumor_excision_complex,[],high,false
tosp_sk700c,pap_brachial_plexus_block_catheter,[],high,false
tosp_sk700f,pap_facial_trigeminal_ganglion_block_anaesthetic,[],high,false
tosp_sk700l,pap_sympathetic_nerves_block_catheter,"[""bilateral"", ""unilateral""]",high,false
tosp_sk700n,pap_nerve_root_block_cervical_1_level,[],high,false
tosp_sk700t,pap_intercostal_nerve_block_anaesthetic,[],high,false
tosp_sk700v,pap_vein_intravenous_anaesthetic,[],high,false
tosp_sk701a,pap_artery_extracranial_balloon_test_occlusion,[],high,false
tosp_sk701b,pap_brain_aneurysm_arterio_venous_malformation_clipping_excision_complex,[],high,false
tosp_sk701c,pap_brachial_plexus_block_no_catheter,[],high,false
tosp_sk701f,pap_facial_trigeminal_nerve_block_neurolytic,[],high,false
tosp_sk701l,pap_lumbar_plexus_block_catheter,[],high,false
tosp_sk701n,pap_nerve_root_block_cervical_1_level,[],high,false
tosp_sk701s,pap_spine_implantation_of_port_e_g_port_a_cath_scalenectomy,[],high,false
tosp_sk701t,pap_intercostal_nerve_block_anaesthetic,[],high,false
tosp_sk701v,pap_vein_intracranial_venous_sampling,[],high,false
tosp_sk702a,pap_artery_extracranial_diagnostic_extracranial_angiography,[],high,false
tosp_sk702b,pap_brain_cortical_stimulation_mapping_for_functional_neurosurgery,[],high,false
tosp_sk702f,pap_facial_trigeminal_ganglion_block_neurolytic,[],high,false
tosp_sk702l,pap_lumbar_plexus_block_no_catheter,[],high,false
tosp_sk702s,pap_spine_facet_joint_block_up_to_3_joints,[],high,false
tosp_sk702t,pap_intercostal_nerve_block_neurolytic,[],high,false
tosp_sk702v,pap_vein_intravenous_sympathetic_bier_s_block,[],high,false
tosp_sk703a,pap_artery_extracranial_infusion,[],high,false
tosp_sk703b,pap_brain_deep_brain_stimulation,"[""bilateral""]",high,false
tosp_sk703c,pap_brachial_plexus_exploration_and_neurolysis,[],high,false
tosp_sk703e,pap_electroconvulsive_therapy_including_any_necessary_monitoring,[],low,true
tosp_sk703f,pap_facial_trigeminal_nerve_block_anaesthetic,[],high,false
tosp_sk703l,pap_sympathetic_nerves_block_anaesthetic,"[""bilateral"", ""unilateral""]",high,false
tosp_sk703s,pap_spine_facet_joint_block_more_than_3_joints,[],high,false
tosp_sk703t,pap_interpleural_space_block_catheter,[],high,false
tosp_sk704a,pap_artery_extracranial_embolization,"[""percutaneous"", ""transcatheter""]",med,false
tosp_sk704b,pap_brain_deep_brain_stimulation,"[""unilateral""]",high,false
tosp_sk704l,pap_sympathetic_nerves_block_neurolytic,"[""bilateral"", ""unilateral""]",high,false
tosp_sk704n,pap_coeliac_plexus_block_anaesthetic,[],high,false
tosp_sk704s,pap_spine_facet_joint_radiofrequency_up_to_3_joints,[],high,false
tosp_sk704t,pap_interpleural_space_block_no_catheter,[],high,false
tosp_sk705a,pap_artery_extracranial_transluminal_angioplasty,"[""percutaneous""]",med,false
tosp_sk705b,pap_brain_epilepsy_craniotomy_complex,[],high,false
tosp_sk705s,pap_spine_facet_joint_radiofrequency_more_than_3_joints,[],high,false
tosp_sk705t,pap_intercostal_nerve_block_neurolytic,[],high,false
tosp_sk706a,pap_artery_extracranial_stenting,[],high,false
tosp_sk706b,pap_brain_hydrocephalus_and_other_lesions_ventriculoatrial_ventriculoperitoneal_shun,"[""bilateral""]",high,false
tosp_sk706n,pap_coeliac_plexus_block_neurolytic,[],high,false
tosp_sk706s,pap_sacral_root_block_neurolytic_radiofrequency_up_to_2,"[""imaging_guided""]",med,false
tosp_sk707a,pap_artery_intracranial_aneurysm_arterio_venous_malformation_embolisation,[],high,false
tosp_sk707b,pap_brain_hydrocephalus_external_ventricular_drainage,"[""bilateral""]",high,false
tosp_sk707n,pap_nerve_defect_graft_using_microsurgical_techniques,[],high,false
tosp_sk707s,pap_sacral_root_block_neurolytic_radiofrequency_more_than_2,"[""imaging_guided""]",med,false
tosp_sk708a,pap_artery_intracranial_thrombosis_catheter_directed_thrombolysis_thrombectomy,"[""percutaneous""]",med,false
tosp_sk708b,pap_brain_intracerebral_tumor_and_or_decompression_removal_via_craniotomy_complex,"[""biopsy""]",med,false
tosp_sk708n,pap_nerve_defect_graft_nerve_share_using_microsurgical_techniques,[],high,false
tosp_sk709a,pap_artery_intracranial_tumour_embolization,"[""percutaneous"", ""transcatheter""]",med,false
tosp_sk709b,pap_brain_intracranial_extracerebral_tumor_craniotomy_removal_complex,[],high,false
tosp_sk709n,pap_nerve_injury_decompression,[],high,false
tosp_sk709s,pap_sacrum_ganglion_impar_block_anaesthetic,[],high,false
tosp_sk710a,pap_artery_intracranial_diagnostic_cerebral_angiography,[],high,false
tosp_sk710b,pap_brain_intracranial_extracerebral_tumor_craniotomy_hemispherectomy,"[""minimally_invasive""]",med,false
tosp_sk710n,pap_nerve_injury_decompression,[],high,false
tosp_sk710s,pap_sciatic_nerve_block,[],high,false
tosp_sk711a,pap_artery_intracranial_transluminal_angioplasty,"[""percutaneous""]",med,false
tosp_sk711b,pap_brain_pallidotomy_thalamotomy_other_stereotactic_procedure,"[""bilateral""]",high,false
tosp_sk711n,pap_nerve_injury_microsurgical_repair,[],high,false
tosp_sk711s,pap_paravertebral_region_block_anaesthetic,[],high,false
tosp_sk712a,pap_artery_intracranial_stenting,[],high,false
tosp_sk712b,pap_brain_spine_csf_leak_repair,"[""endoscopic""]",med,false
tosp_sk712n,pap_nerve_injury_microsurgical_repair,[],high,false
tosp_sk713a,pap_artery_spinal_aneurysm_arterio_venous_malformation_embolisation,[],high,false
tosp_sk713n,pap_nerve_disruption_major_reconstruction,[],low,true
tosp_sk714a,pap_artery_spinal_tumour_embolization,"[""percutaneous"", ""transcatheter""]",med,false
tosp_sk714n,pap_nerve_disruption_major_repair,[],high,false
tosp_sk714s,pap_paravertebral_region_block_anaesthetic,[],high,false
tosp_sk715a,pap_artery_spinal_diagnostic_angiography,[],high,false
tosp_sk715n,pap_nerve_entrapment_syndrome_decompression,[],high,false
tosp_sk715s,pap_sacro_iliac_joint_radiofrequency,"[""bilateral""]",high,false
tosp_sk716a,pap_artery_carotid_aneurysm_repair_grafting,[],high,false
tosp_sk716n,pap_nerve_carpal_tunnel_syndrome_release,"[""bilateral""]",low,true
tosp_sk716s,pap_sacro_iliac_joint_sacroiliac_joint_block,"[""bilateral""]",high,false
tosp_sk717a,pap_artery_carotid_arterio_occlusive_lesions_external_carotid_internal_carotid_bypas,[],high,false
tosp_sk717n,pap_nerve_carpal_tunnel_syndrome_release,"[""unilateral""]",low,true
tosp_sk717s,pap_sacro_iliac_joint_sacroiliac_joint_block,"[""unilateral""]",high,false
tosp_sk718n,pap_nerve_defect_peripheral_graft,[],high,false
tosp_sk718s,pap_sacro_iliac_joint_radiofrequency,"[""unilateral""]",high,false
tosp_sk719n,pap_nerve_defect_graft_using_microsurgical_techniques,[],high,false
tosp_sk719s,pap_skull_craniostenosis_operation_craniofacial_reconstruction,[],high,false
tosp_sk720n,pap_nerve_defect_grafting_interfascicular_repair_neurovascular_transfer,[],high,false
tosp_sk720s,pap_skull_intracranial_hemorrhage_osteoplastic_craniotomy_extensive_craniectomy,"[""bilateral""]",high,false
tosp_sk721n,pap_nerve_entrapment_syndrome_decompression,"[""bilateral""]",high,false
tosp_sk721s,pap_skull_burr_hole_insertion_of_intracranial_pressure_monitor,[],high,false
tosp_sk722n,pap_nerve_entrapment_syndrome_decompression,"[""unilateral""]",high,false
tosp_sk722s,pap_skull_chiari_malformation_syringomyelia_posterior_fossa_decompression,[],low,true
tosp_sk723s,pap_sphenopalatine_ganglion_block_neurolytic,[],high,false
tosp_sk724n,pap_nerve_guyon_s_tunnel_syndrome_release,"[""bilateral""]",low,true
tosp_sk724s,pap_spinal_cord_stimulation_modulation,[],high,false
tosp_sk725n,pap_nerve_guyon_s_tunnel_syndrome_release,"[""unilateral""]",high,false
tosp_sk726n,pap_nerve_major_injury_microsurgical_repair,[],high,false
tosp_sk726s,pap_spinal_cord_tumours_laminectomy_and_excision,[],high,false
tosp_sk727n,pap_nerve_major_injury_microsurgical_repair,[],high,false
tosp_sk727s,pap_spinal_cord_tumours_laminectomy_and_excision,[],high,false
tosp_sk728s,pap_spinal_cord_tumours_laminectomy_and_excision,[],high,false
tosp_sk729n,pap_nerve_roots_dorsal_root_ganglion_anaesthetic_more_than_two,[],high,false
tosp_sk729s,pap_spinal_implant_of_electrical_pump_device,[],high,false
tosp_sk730n,pap_nerve_roots_dorsal_root_ganglion_anaesthetic_one_to_two,[],high,false
tosp_sk730s,pap_spinal_epidural_removal_revision_of_implanted_reservoir_device,[],high,false
tosp_sk731n,pap_nerve_roots_dorsal_root_ganglion_pulsed_radiofrequency_neurolytic_more_than_two,[],high,false
tosp_sk731s,pap_spine_thoracic_lumbar_epidural_adhesiolysis_multiple_catheter,[],high,false
tosp_sk732n,pap_nerve_roots_dorsal_root_ganglion_pulsed_radiofrequency_neurolytic_one_to_two,[],high,false
tosp_sk732s,pap_spine_cervical_epidural_adhesiolysis_single_catheter,[],high,false
tosp_sk733n,pap_peripheral_nerve_block_anaesthetic,[],high,false
tosp_sk733s,pap_spine_thoracic_lumbar_epidural_adhesiolysis_single_catheter,[],high,false
tosp_sk734s,pap_spinal_epidural_epiduroscopy,[],high,false
tosp_sk735n,pap_peripheral_nerve_block_anaesthetic,[],high,false
tosp_sk735s,pap_sacrum_ganglion_impar_block_radiofrequency_neurolytic,[],high,false
tosp_sk736n,pap_peripheral_nerve_block_neurolytic,[],high,false
tosp_sk737n,pap_nerve_root_block_lumbar_thoracic_1_level,[],high,false
tosp_sk737s,pap_spine_implant_of_spinal_cord_stimulator_single_lead,"[""percutaneous""]",med,false
tosp_sk738n,pap_nerve_root_block_lumbar_thoracic_1_level,[],high,false
tosp_sk738s,pap_spine_implant_of_spinal_cord_stimulator_double_leads,"[""percutaneous""]",med,false
tosp_sk739s,pap_spine_removal_of_spinal_cord_stimulator_electrical_generator,[],high,false
tosp_sk740n,pap_peripheral_nerve_block_neurolytic,[],high,false
tosp_sk740s,pap_spine_replacement_of_computerized_reservoir_device,[],high,false
tosp_sk741n,pap_nerve_vagus_nerve_stimulator_neurostimulator_insertion_of_internal_pulse,[],high,false
tosp_sk741s,pap_spine_replacement_of_spinal_cord_stimulator_electrical_generator,[],high,false
tosp_sk742n,pap_generator_involves_opening_of_wound_tunneling_opening_of_pouch_for_ipg_testing_o,"[""open""]",med,false
tosp_sk743n,pap_neurostimulator_revision_replacement_of_implantable_pulse_generator,[],high,false
tosp_sk744n,pap_nerve_digital_injury_microsurgical_repair,[],high,false
tosp_sk745n,pap_nerve_digital_injury_microsurgical_repair,[],high,false
tosp_sk746n,pap_nerve_facial_paralysis_free_fascia_and_or_nerve_graft,[],high,false
tosp_sk747n,pap_nerve_facial_paralysis_free_muscle_flap,[],high,false
tosp_sk747s,pap_spine_syringo_arachnoid_pleural_peritoneal_shunt,[],high,false
tosp_sk748n,pap_nerve_facial_paralysis_free_fascia_sling_graft,"[""unilateral""]",high,false
tosp_sk749n,pap_nerve_facial_paralysis_local_muscle_transfer,[],high,false
tosp_sk752s,pap_splanchnic_nerves_block_anaesthetic,[],high,false
tosp_sk753s,pap_splanchnic_nerves_block_neurolytic,[],high,false
tosp_sk754s,pap_stellate_ganglion_block_anaesthetic,[],high,false
tosp_sk756s,pap_stellate_ganglion_block_neurolytic,[],high,false
tosp_sk757s,pap_superior_hypogastric_plexus_injection_of_anaesthetic,"[""imaging_guided""]",med,false
tosp_sk758n,pap_nerve_faecal_incontinence_or_other_tibial_nerve_stimulation,"[""percutaneous""]",med,false
tosp_sk758s,pap_superior_hypogastric_plexus_injection_of_neurolytic_radiofrequency,"[""imaging_guided""]",med,false
tosp_sk759e,pap_examination_under_anaesthesia_without_other_surgical_procedures14,[],low,true
tosp_sk759s,pap_spine_cervical_thoracic_injection_epidural_without_other_procedures,[],low,true
tosp_sk760s,pap_spine_lumbar_sacral_caudal_injection_epidural_without_other_procedures,[],low,true
tosp_sk761s,pap_spine_cervical_thoracic_injection_intrathecal_without_other_procedures,[],low,true
tosp_sk762s,pap_spine_lumbar_sacral_caudal_injection_intrathecal_without_other_procedures,[],low,true
tosp_sk763s,pap_spine_cervical_epidural_adhesiolysis_multiple_catheter,[],high,false
tosp_sk764s,pap_sphenopalatine_ganglion_block_anaesthetic,[],high,false
tosp_sk765s,pap_spine_lumbar_sacral_caudal_infusion_epidural,[],high,false
tosp_sk800a,pap_artery_arterio_venous_fistula_ligation,[],high,false
tosp_sk800b,pap_brain_and_spine_arachnoidal_cyst_operation,[],high,false
tosp_sk800m,pap_meninges_myelomeningocele_excision_of_sac,[],high,false
tosp_sk800n,pap_nerve,"[""biopsy""]",med,false
tosp_sk800p,pap_neurotisation_and_or_multiple_nerve_grafting_crossed_nerve_transfers_and_or_thor,[],high,false
tosp_sk800s,pap_skull_compound_fracture_operation,[],low,true
tosp_sk801a,pap_artery_carotid_arterio_occlusive_lesions_external_carotid_internal_carotid_bypas,[],high,false
tosp_sk801b,pap_brain_acoustic_tumor_cerebello_pontine_angle_tumor_excision_simple,[],high,false
tosp_sk801m,pap_meninges_myelomeningocele_extensive_repair,[],low,true
tosp_sk801n,pap_nerve_primary_secondary_suture,[],high,false
tosp_sk801s,pap_skull_compound_fracture_without_dural_penetration_operation,[],low,true
tosp_sk802a,pap_artery_carotid_atherosclerosis_carotid_endarterectomy,[],high,false
tosp_sk802b,pap_brain_aneurysm_arterio_venous_malformation_clipping_excision_simple,[],high,false
tosp_sk802n,pap_nerve_cranial_microvascular_decompression_neurectomy,[],high,false
tosp_sk802s,pap_skull_craniostenosis_operation,[],high,false
tosp_sk803a,pap_artery_carotid_carotid_body_tumor_excision,[],high,false
tosp_sk803b,pap_brain_carotico_cavernous_fistula_extracranial_and_intracranial_trapping,[],high,false
tosp_sk803n,pap_nerve_cutaneous_injury_primary_suture,[],high,false
tosp_sk803s,pap_skull_craniostenosis_operation,[],high,false
tosp_sk804b,pap_brain_epilepsy_craniotomy_simple,[],high,false
tosp_sk804n,pap_nerve_digital_injury_primary_repair,[],high,false
tosp_sk804s,pap_skull_defect_cranioplasty,[],high,false
tosp_sk805b,pap_brain_hydrocephalus_and_other_lesions_ventriculoatrial_ventriculoperitoneal_shun,[],high,false
tosp_sk805n,pap_nerve_facial_entrapment_decompression,[],high,false
tosp_sk805s,pap_skull_defect_cranioplasty,[],high,false
tosp_sk806b,pap_brain_hydrocephalus_external_ventricular_drainage,"[""unilateral""]",high,false
tosp_sk806n,pap_nerve_facial_combined_middle_fosa_and_transmastoid_facial_nerve_decompression,[],high,false
tosp_sk806s,pap_skull_depressed_comminuted_fracture_elevation,[],high,false
tosp_sk807b,pap_brain_hydrocephalus_revision_removal_of_shunt,[],high,false
tosp_sk807n,pap_nerve_peripheral_tumor_excision,[],high,false
tosp_sk807s,pap_skull_fracture_cranioplasty_and_repair,[],low,true
tosp_sk808b,pap_brain_hydrocephalus_spino_peritoneal_shunt,[],high,false
tosp_sk808n,pap_nerve_peripheral_tumor_excision,[],high,false
tosp_sk808s,pap_skull_intracranial_hemorrhage_burr_hole_craniotomy,"[""bilateral""]",high,false
tosp_sk809b,pap_brain_hydrocephalus_third_ventriculostomy,[],high,false
tosp_sk809n,pap_nerve_sympathetic_sympathectomy,"[""bilateral""]",low,true
tosp_sk809s,pap_skull_intracranial_hemorrhage_burr_hole_craniotomy,"[""unilateral""]",high,false
tosp_sk810b,pap_brain_intracerebral_tumor_and_or_decompression_removal_via_craniotomy_simple,"[""biopsy""]",med,false
tosp_sk810n,pap_nerve_sympathetic_sympathectomy,"[""unilateral""]",low,true
tosp_sk810s,pap_skull_intracranial_hemorrhage_osteoplastic_craniotomy_extensive_craniectomy,"[""unilateral""]",high,false
tosp_sk811b,pap_brain_intracranial_abscess_craniectomy_and_drainage,[],high,false
tosp_sk811n,pap_nerve_trigeminal_neurolagia_injection,"[""imaging_guided""]",low,true
tosp_sk811s,pap_skull_osteomyelitis_craniectomy,[],high,false
tosp_sk812b,pap_brain_intracranial_abscess_drainage_via_burr_hole,[],high,false
tosp_sk812n,pap_nerve_ulnar_entrapment_transposition_brachial_plexus_exploration_and_or,[],high,false
tosp_sk812s,pap_spinal_cord_aneurysm_arterio_venous_malformation_clipping_excision,[],high,false
tosp_sk813b,pap_brain_intracranial_abscess_excision,[],high,false
tosp_sk814b,pap_brain_intracranial_extracerebral_tumor_craniotomy_removal_simple,[],high,false
tosp_sk815b,pap_brain_intracranial_tumor_intracranial_cyst_drainage_via_burr_hole,"[""biopsy""]",med,false
tosp_sk816b,pap_brain_tumor_ventricular_puncture_through_burr_hole,[],high,false
tosp_sk817b,pap_brain_pallidotomy_thalamotomy_other_stereotactic_procedure,"[""unilateral""]",high,false
tosp_sk818b,pap_brain_insertion_of_ommaya_reservoir,[],high,false
tosp_sl700b,pap_brow_browlift,"[""bilateral"", ""endoscopic""]",med,false
tosp_sl700c,pap_conjunctiva_excision_of_pterygium_bare_sclera,[],high,false
tosp_sl700e,pap_eye_glaucoma_filtering_and_allied_operations,[],low,true
tosp_sl700i,pap_iris_reconstruction_pupilloplasty,[],high,false
tosp_sl700o,pap_ocular_surface_procedure_including_amniotic_membrane_transplant,[],high,false
tosp_sl700p,pap_photodynamic_therapy,[],high,false
tosp_sl700r,pap_retina_laser_retinopexy_complex,[],high,false
tosp_sl700t,pap_temporal_artery,"[""biopsy""]",med,false
tosp_sl700v,pap_vitreous_intravitreal_injections,[],high,false
tosp_sl701b,pap_brow_browlift,"[""bilateral"", ""endoscopic""]",low,true
tosp_sl701c,pap_conjunctiva_pterygium_removal_complex,[],low,true
tosp_sl701e,pap_eye_glaucoma_goniotomy_trabeculotomy,"[""bilateral""]",high,false
tosp_sl701l,pap_lens_cataract_extraction,[],low,true
tosp_sl701o,pap_optic_nerve_sheath_fenestration,[],high,false
tosp_sl701p,pap_photorefractive_keratectomy_phototherapeutic_keratectomy,[],high,false
tosp_sl701r,pap_retina_pneumatic_retinopexy,[],high,false
tosp_sl701v,pap_vitreous_complex_posterior_vitrectomy,[],high,false
tosp_sl702b,pap_brow_browlift,"[""endoscopic"", ""unilateral""]",med,false
tosp_sl702c,pap_cornea_astigmatic_keratotomy,[],low,true
tosp_sl702e,pap_eye_glaucoma_goniotomy_trabeculotomy_paediatric,"[""bilateral""]",high,false
tosp_sl702l,pap_lens_cataract_extraction,"[""bilateral""]",low,true
tosp_sl702o,pap_orbit_reconstruction_extensive_floor_medial_wall_fracture,[],high,false
tosp_sl702r,pap_retina_rop_laser_photocoagulation,[],high,false
tosp_sl703b,pap_brow_direct_browplasty,"[""bilateral""]",high,false
tosp_sl703c,pap_cornea_descemet_s_membrane_endothelial_keratoplasty,[],high,false
tosp_sl703e,pap_eye_glaucoma_goniotomy_trabeculotomy_paediatric,"[""unilateral""]",high,false
tosp_sl703l,pap_lens_cataract_extraction,[],low,true
tosp_sl703o,pap_orbit_of_mid_to_posterior_orbit_excision,[],high,false
tosp_sl703r,pap_retina_trans_pars_plana_posterior_capsulectomy,[],high,false
tosp_sl704b,pap_brow_direct_browplasty,"[""unilateral""]",high,false
tosp_sl704c,pap_cornea_riboflavin_uva_induced_collagen_crosslinking_treatment_for_corneal_ectasi,[],high,false
tosp_sl704e,pap_eye_glaucoma_selective_laser_trabeculoplasty,"[""bilateral""]",high,false
tosp_sl704l,pap_lens_cataract_extraction,"[""bilateral""]",low,true
tosp_sl704o,pap_orbit_anterior_orbitotomy,[],high,false
tosp_sl704r,pap_retina_macula_grid_and_focal_laser_photocoagulation,[],high,false
tosp_sl705c,pap_cornea_conjunctiva_gunderson_flap_keratectomy_keratitis,[],high,false
tosp_sl705e,pap_eye_glaucoma_drainage_implants_eg_ahmed_valve_implant_molteno_implant_baerveldt,[],high,false
tosp_sl705l,pap_lens_combined_glaucoma_implants,[],low,true
tosp_sl705o,pap_orbit_extended_lateral_orbitotomy,[],high,false
tosp_sl705r,pap_retina_pan_retinal_photocoagulation,[],high,false
tosp_sl706c,pap_corneal_ocular_surface_osteo_odonto_keratoprosthesis_stage_1,[],high,false
tosp_sl706e,pap_eye_glaucoma_cyclodestructive_procedures,[],high,false
tosp_sl706l,pap_lens_complicated_cataract_extraction,[],low,true
tosp_sl706o,pap_orbit_optic_nerve_decompression,"[""bilateral""]",high,false
tosp_sl707c,pap_corneal_ocular_surface_osteo_odonto_keratoprosthesis_stage_2,[],high,false
tosp_sl707e,pap_eye_glaucoma_goniosynechiolysis,[],high,false
tosp_sl707l,pap_lens_implantation_of_posterior_segment_drug_delivery_device,[],high,false
tosp_sl707o,pap_orbit_optic_nerve_decompression,"[""unilateral""]",high,false
tosp_sl708c,pap_cornea_foreign_body_removal,[],high,false
tosp_sl708e,pap_eye_squint_complex_strabismus_surgery,[],high,false
tosp_sl708l,pap_lens_secondary_scleral_fixated_intraocular_lens_implantation,[],high,false
tosp_sl708o,pap_orbital_scleral_evisceration,[],low,true
tosp_sl709c,pap_cornea_superficial_keratectomy,[],high,false
tosp_sl709e,pap_eye_thermal_photocoagulation_of_choroidal_neovascularization_and_allied_conditio,[],high,false
tosp_sl709l,pap_lens_sectorial_laser_photocoagulation,[],high,false
tosp_sl710e,pap_eyelids_non_involutional_entropion_ectropion_correction,"[""unilateral""]",high,false
tosp_sl711e,pap_eyelids_non_involutional_ectropion_entropion_correction,"[""bilateral""]",high,false
